Page URL,Page title,Outcome,Impact,Code snippet,Selector,Remediation,Manual,Rule iD,Help,Description,Help URL,Standard,WCAG 2 Success Criteria,Section 508 Paragraph,Tags,Date,Axe-core
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-allowed-attr,Elements must only use allowed ARIA attributes,Ensures ARIA attributes are allowed for an element's role,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-allowed-attr?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-command-name,ARIA commands must have an accessible name,"Ensures every ARIA button, link and menuitem has an accessible name",https://dequeuniversity.com/rules/axe-devtools/4.1/aria-command-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-hidden-focus,ARIA hidden element must not contain focusable elements,Ensures aria-hidden elements do not contain focusable elements,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-hidden-focus?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 1.3.1 Info and Relationships",,"cat.name-role-value, wcag2a, wcag412, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-input-field-name,ARIA input fields must have an accessible name,Ensures every ARIA input field has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-input-field-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-meter-name,ARIA meter nodes must have an accessible name,Ensures every ARIA meter node has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-meter-name?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,,"cat.aria, wcag2a, wcag111",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-progressbar-name,ARIA progressbar nodes must have an accessible name,Ensures every ARIA progressbar node has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-progressbar-name?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,,"cat.aria, wcag2a, wcag111",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-required-attr,Required ARIA attributes must be provided,Ensures elements with ARIA roles have all required ARIA attributes,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-required-attr?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-required-children,Certain ARIA roles must contain particular children,Ensures elements with an ARIA role that require child roles contain them,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-required-children?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.aria, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-required-parent,Certain ARIA roles must be contained by particular parents,Ensures elements with an ARIA role that require parent roles are contained by them,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-required-parent?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.aria, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-roledescription,Use aria-roledescription on elements with a semantic role,Ensure aria-roledescription is only used on elements with an implicit or explicit role,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-roledescription?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-roles,ARIA roles used must conform to valid values,Ensures all elements with a role attribute use a valid value,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-roles?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-toggle-field-name,ARIA toggle fields have an accessible name,Ensures every ARIA toggle field has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-toggle-field-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-tooltip-name,ARIA tooltip nodes must have an accessible name,Ensures every ARIA tooltip node has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-tooltip-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-valid-attr,ARIA attributes must conform to valid names,Ensures attributes that begin with aria- are valid ARIA attributes,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-valid-attr?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,aria-valid-attr-value,ARIA attributes must conform to valid values,Ensures all ARIA attributes have valid values,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-valid-attr-value?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,audio-caption,<audio> elements must have a captions track,Ensures <audio> elements have captions,https://dequeuniversity.com/rules/axe-devtools/4.1/audio-caption?application=axe-devtools-maven,WCAG 2.0 Level A,1.2.1 Audio-only and Video-only (Prerecorded),Paragraph A - Equivalent alternatives for non-text elements,"cat.time-and-media, wcag2a, wcag121, section508, section508.22.a",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,blink,<blink> elements are deprecated and must not be used,Ensures <blink> elements are not used,https://dequeuniversity.com/rules/axe-devtools/4.1/blink?application=axe-devtools-maven,WCAG 2.0 Level A,"2.2.2 Pause, Stop, Hide",Paragraph J - Screen flicker in range of 2 - 55 Hz,"cat.time-and-media, wcag2a, wcag222, section508, section508.22.j",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,button-name,Buttons must have discernible text,Ensures buttons have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/button-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,definition-list,"<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script>, <template> or <div> elements",Ensures <dl> elements are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/definition-list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,dlitem,<dt> and <dd> elements must be contained by a <dl>,Ensures <dt> and <dd> elements are contained by a <dl>,https://dequeuniversity.com/rules/axe-devtools/4.1/dlitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,duplicate-id-aria,IDs used in ARIA and labels must be unique,Ensures every id attribute value used in ARIA and in labels is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id-aria?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,frame-title,Frames must have title attribute,Ensures <iframe> and <frame> elements contain a non-empty title attribute,https://dequeuniversity.com/rules/axe-devtools/4.1/frame-title?application=axe-devtools-maven,WCAG 2.0 Level A,"2.4.1 Bypass Blocks, 4.1.2 Name, Role, Value",Paragraph I - Title frames/iframes to facilitate frame identification and navigation,"cat.text-alternatives, wcag2a, wcag241, wcag412, section508, section508.22.i",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,html-xml-lang-mismatch,HTML elements with lang and xml:lang must have the same base language,Ensure that HTML elements with both valid lang and xml:lang attributes agree on the base language of the page,https://dequeuniversity.com/rules/axe-devtools/4.1/html-xml-lang-mismatch?application=axe-devtools-maven,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,input-image-alt,Image buttons must have alternate text,"Ensures <input type=""image""> elements have alternate text",https://dequeuniversity.com/rules/axe-devtools/4.1/input-image-alt?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,marquee,<marquee> elements are deprecated and must not be used,Ensures <marquee> elements are not used,https://dequeuniversity.com/rules/axe-devtools/4.1/marquee?application=axe-devtools-maven,WCAG 2.0 Level A,"2.2.2 Pause, Stop, Hide",,"cat.parsing, wcag2a, wcag222",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,meta-refresh,Timed refresh must not exist,"Ensures <meta http-equiv=""refresh""> is not used",https://dequeuniversity.com/rules/axe-devtools/4.1/meta-refresh?application=axe-devtools-maven,WCAG 2.0 Level A,"2.2.1 Timing Adjustable, 2.2.4 Interruptions, 3.2.5 Change on Request",,"cat.time-and-media, wcag2a, wcag2aaa, wcag221, wcag224, wcag325",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,object-alt,<object> elements must have alternate text,Ensures <object> elements have alternate text,https://dequeuniversity.com/rules/axe-devtools/4.1/object-alt?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,role-img-alt,[role='img'] elements have an alternative text,Ensures [role='img'] elements have alternate text,https://dequeuniversity.com/rules/axe-devtools/4.1/role-img-alt?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,scrollable-region-focusable,Ensure that scrollable region has keyboard access,Elements that have scrollable content should be accessible by keyboard,https://dequeuniversity.com/rules/axe-devtools/4.1/scrollable-region-focusable?application=axe-devtools-maven,WCAG 2.0 Level A,2.1.1 Keyboard,,"cat.keyboard, wcag2a, wcag211",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,select-name,Select element must have and accessible name,Ensures select element has an accessible name,https://dequeuniversity.com/rules/axe-devtools/4.1/select-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 1.3.1 Info and Relationships",Paragraph N - Electronic forms,"cat.forms, wcag2a, wcag412, wcag131, section508, section508.22.n, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,server-side-image-map,Server-side image maps must not be used,Ensures that server-side image maps are not used,https://dequeuniversity.com/rules/axe-devtools/4.1/server-side-image-map?application=axe-devtools-maven,WCAG 2.0 Level A,2.1.1 Keyboard,Paragraph F - Convert server-side image maps to client-side image maps,"cat.text-alternatives, wcag2a, wcag211, section508, section508.22.f",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,svg-img-alt,svg elements with an img role have an alternative text,"Ensures svg elements with an img, graphics-document or graphics-symbol role have an accessible text",https://dequeuniversity.com/rules/axe-devtools/4.1/svg-img-alt?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,td-headers-attr,All cells in a table element that use the headers attribute must only refer to other cells of that same table,Ensure that each cell in a table using the headers refers to another cell in that table,https://dequeuniversity.com/rules/axe-devtools/4.1/td-headers-attr?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,Paragraph G - Row and column headers for data tables,"cat.tables, wcag2a, wcag131, section508, section508.22.g",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,th-has-data-cells,All th elements and elements with role=columnheader/rowheader must have data cells they describe,Ensure that each table header in a data table refers to data cells,https://dequeuniversity.com/rules/axe-devtools/4.1/th-has-data-cells?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,Paragraph G - Row and column headers for data tables,"cat.tables, wcag2a, wcag131, section508, section508.22.g",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,video-caption,<video> elements must have captions,Ensures <video> elements have captions,https://dequeuniversity.com/rules/axe-devtools/4.1/video-caption?application=axe-devtools-maven,WCAG 2.0 Level A,1.2.2 Captions (Prerecorded),Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag122, section508, section508.22.a",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Inapplicable,,,,,false,valid-lang,lang attribute must have a valid value,Ensures lang attributes have valid values,https://dequeuniversity.com/rules/axe-devtools/4.1/valid-lang?application=axe-devtools-maven,WCAG 2.0 Level AA,3.1.2 Language of Parts,,"cat.language, wcag2aa, wcag312",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<body id=""top"">",#top,,false,aria-hidden-body,aria-hidden='true' must not be present on the document body,Ensures aria-hidden='true' is not present on the document body.,https://dequeuniversity.com/rules/axe-devtools/4.1/aria-hidden-body?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",,"cat.aria, wcag2a, wcag412",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<html lang=""en"">",html,,false,bypass,Page must have means to bypass repeated blocks,Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content,https://dequeuniversity.com/rules/axe-devtools/4.1/bypass?application=axe-devtools-maven,WCAG 2.0 Level A,2.4.1 Bypass Blocks,Paragraph O - Repetitive navigation links,"cat.keyboard, wcag2a, wcag241, section508, section508.22.o",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<html lang=""en"">",html,,false,document-title,Documents must have <title> element to aid in navigation,Ensures each HTML document contains a non-empty <title> element,https://dequeuniversity.com/rules/axe-devtools/4.1/document-title?application=axe-devtools-maven,WCAG 2.0 Level A,2.4.2 Page Titled,,"cat.text-alternatives, wcag2a, wcag242, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<body id=""top"">",#top,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""header"">
  <div class=""fl_left"">
    <h1><a href=""/"">Gef�lscht</a></h1>
    <p>Gef�lscht CompuTech</p>
  </div>
  <br class=""clear"">
</div>",#header,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""topbar"">",#topbar,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""topnav"">",#topnav,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""intro"">",#intro,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""homecontent"">",#homecontent,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""imageline"">",#imageline,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""footer"">",#footer,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<div id=""copyright"">
  <p class=""fl_left"">Copyright � 2022 - All Rights Reserved - <a href=""/"">Gef�lscht</a></p>
  <p class=""fl_right"">Gef�lscht CompuTech</p>
  <br class=""clear"">
</div>",#copyright,,false,duplicate-id,id attribute value must be unique,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<input type=""submit"" name=""go"" id=""go"" value=""GO"">",#go,,false,duplicate-id-active,IDs of active elements must be unique,Ensures every id attribute value of active elements is unique,https://dequeuniversity.com/rules/axe-devtools/4.1/duplicate-id-active?application=axe-devtools-maven,WCAG 2.0 Level A,4.1.1 Parsing,,"cat.parsing, wcag2a, wcag411",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<input type=""text"" name=""q"" value=""Search the site�"" onfocus=""this.value=(this.value=='Search the site�')? '' : this.value ;"">","input[type=""text""]",,false,form-field-multiple-labels,Form field should not have multiple label elements,Ensures form field does not have multiple label elements,https://dequeuniversity.com/rules/axe-devtools/4.1/form-field-multiple-labels?application=axe-devtools-maven,WCAG 2.0 Level A,3.3.2 Labels or Instructions,,"cat.forms, wcag2a, wcag332",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<html lang=""en"">",html,,false,html-has-lang,<html> element must have a lang attribute,Ensures every HTML document has a lang attribute,https://dequeuniversity.com/rules/axe-devtools/4.1/html-has-lang?application=axe-devtools-maven,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<html lang=""en"">",html,,false,html-lang-valid,<html> element must have a valid value for the lang attribute,Ensures the lang attribute of the <html> element has a valid value,https://dequeuniversity.com/rules/axe-devtools/4.1/html-lang-valid?application=axe-devtools-maven,WCAG 2.0 Level A,3.1.1 Language of Page,,"cat.language, wcag2a, wcag311, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<img src=""images/site/homeLanding.jpg"" alt="""">","img[src$=""homeLanding\.jpg""]",,false,image-alt,Images must have alternate text,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe-devtools/4.1/image-alt?application=axe-devtools-maven,WCAG 2.0 Level A,1.1.1 Non-text Content,Paragraph A - Equivalent alternatives for non-text elements,"cat.text-alternatives, wcag2a, wcag111, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<input type=""submit"" name=""go"" id=""go"" value=""GO"">",#go,,false,input-button-name,Input buttons must have discernible text,Ensures input buttons have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/input-button-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, section508, section508.22.a",2022-08-03T04:08:53.357Z,4.1.1
